timestamp,datetime,symbol,price,boll_15m_upper,boll_30m_middle,boll_4h_middle,current_oi,min_oi_3d,volume_ratio
1689912899999,2023-07-21 04:14:59,THETAUSDT,0.8366,0.8028463256909469,0.7859705000000003,0.7711800000000001,0.0,0.0,1.0115335498761904
1689913799999,2023-07-21 04:29:59,THETAUSDT,0.8312,0.8035539667192451,0.7861625000000003,0.7711800000000001,0.0,0.0,1.0115335498761904
1689914699999,2023-07-21 04:44:59,THETAUSDT,0.823,0.8040780599567326,0.7861625000000003,0.7711800000000001,0.0,0.0,1.0115335498761904
1690289099999,2023-07-25 12:44:59,THETAUSDT,0.8342,0.8335978903633368,0.7923777500000009,0.7641950000000002,0.0,0.0,1.2810025339553495
1690292699999,2023-07-25 13:44:59,THETAUSDT,0.8346,0.8339749512070488,0.7926005000000006,0.7641950000000002,0.0,0.0,1.2810025339553495
1690294499999,2023-07-25 14:14:59,THETAUSDT,0.8417,0.8344184630088012,0.7927365000000006,0.7641950000000002,0.0,0.0,1.2810025339553495
1711915199999,2024-03-31 19:59:59,THETAUSDT,3.0595,3.0279441279552337,2.9399717500000015,1.9648437499999998,0.0,0.0,1.4810517290939313
1711916099999,2024-03-31 20:14:59,THETAUSDT,3.0938,3.0297104758235625,2.9399717500000015,1.9648437499999998,0.0,0.0,1.4810517290939313
1711916999999,2024-03-31 20:29:59,THETAUSDT,3.1222,3.0317406679165093,2.940735500000001,1.9648437499999998,0.0,0.0,1.4810517290939313
1711917899999,2024-03-31 20:44:59,THETAUSDT,3.0632,3.0327479636916364,2.940735500000001,1.9648437499999998,0.0,0.0,1.4810517290939313
1711918799999,2024-03-31 20:59:59,THETAUSDT,3.121,3.034728249853581,2.9413760000000018,1.9648437499999998,0.0,0.0,1.4810517290939313
1711919699999,2024-03-31 21:14:59,THETAUSDT,3.1007,3.0362927429695894,2.9413760000000018,1.9648437499999998,0.0,0.0,1.4810517290939313
1711920599999,2024-03-31 21:29:59,THETAUSDT,3.0639,3.0373085015603896,2.941954250000001,1.9648437499999998,0.0,0.0,1.4810517290939313
1711921499999,2024-03-31 21:44:59,THETAUSDT,3.0883,3.038656610356391,2.941954250000001,1.9648437499999998,0.0,0.0,1.4810517290939313
1711922399999,2024-03-31 21:59:59,THETAUSDT,3.0595,3.0396074118399077,2.942519000000002,1.9648437499999998,0.0,0.0,1.4810517290939313
1711923299999,2024-03-31 22:14:59,THETAUSDT,3.0726,3.040840050229068,2.942519000000002,1.9648437499999998,0.0,0.0,1.4810517290939313
1711924199999,2024-03-31 22:29:59,THETAUSDT,3.0585,3.0418702976196292,2.9430787500000024,1.9648437499999998,0.0,0.0,1.4810517290939313
1711925999999,2024-03-31 22:59:59,THETAUSDT,3.0526,3.043621762528006,2.9435037500000023,1.9648437499999998,0.0,0.0,1.4810517290939313
1711926899999,2024-03-31 23:14:59,THETAUSDT,3.0635,3.0446744151734744,2.9435037500000023,1.9648437499999998,0.0,0.0,1.4810517290939313
1711927799999,2024-03-31 23:29:59,THETAUSDT,3.0664,3.0457212641273688,2.9439765000000024,1.9648437499999998,0.0,0.0,1.4810517290939313
1711928699999,2024-03-31 23:44:59,THETAUSDT,3.0822,3.0470785501081257,2.9439765000000024,1.9648437499999998,0.0,0.0,1.4810517290939313
1711929599999,2024-03-31 23:59:59,THETAUSDT,3.0867,3.0484196424521537,2.9444942500000018,1.970137,0.0,0.0,1.4718591726273844
1711930499999,2024-04-01 00:14:59,THETAUSDT,3.0711,3.049411210630328,2.9444942500000018,1.970137,0.0,0.0,1.4718591726273844
1711931399999,2024-04-01 00:29:59,THETAUSDT,3.0626,3.0502679882779247,2.9449855000000027,1.970137,0.0,0.0,1.4718591726273844
1711933199999,2024-04-01 00:59:59,THETAUSDT,3.0636,3.05164347625359,2.9454732500000023,1.970137,0.0,0.0,1.4718591726273844
1711934099999,2024-04-01 01:14:59,THETAUSDT,3.0723,3.0524007359582597,2.9454732500000023,1.970137,0.0,0.0,1.4718591726273844
1711934999999,2024-04-01 01:29:59,THETAUSDT,3.0885,3.0533565880997164,2.946077750000002,1.970137,0.0,0.0,1.4718591726273844
1711935899999,2024-04-01 01:44:59,THETAUSDT,3.0817,3.054246581324975,2.946077750000002,1.970137,0.0,0.0,1.4718591726273844
1711936799999,2024-04-01 01:59:59,THETAUSDT,3.0773,3.055205541413891,2.9466370000000017,1.970137,0.0,0.0,1.4718591726273844
1711937699999,2024-04-01 02:14:59,THETAUSDT,3.0771,3.056127148562399,2.9466370000000017,1.970137,0.0,0.0,1.4718591726273844
1711938599999,2024-04-01 02:29:59,THETAUSDT,3.0664,3.0568419615637916,2.9471405000000015,1.970137,0.0,0.0,1.4718591726273844
1711939499999,2024-04-01 02:44:59,THETAUSDT,3.0745,3.057653123130432,2.9471405000000015,1.970137,0.0,0.0,1.4718591726273844
1711940399999,2024-04-01 02:59:59,THETAUSDT,3.0787,3.058553492254836,2.9476680000000015,1.970137,0.0,0.0,1.4718591726273844
1711942199999,2024-04-01 03:29:59,THETAUSDT,3.0771,3.0604066116776854,2.9481800000000016,1.970137,0.0,0.0,1.4718591726273844
1712591999999,2024-04-08 15:59:59,THETAUSDT,2.8142,2.7893575517924467,2.6811339999999984,2.1615345,0.0,0.0,1.2321822480240738
1712592899999,2024-04-08 16:14:59,THETAUSDT,2.8299,2.7910129754158377,2.6811339999999984,2.1615345,0.0,0.0,1.2321822480240738
1712593799999,2024-04-08 16:29:59,THETAUSDT,2.8271,2.792611490688105,2.6810114999999985,2.1615345,0.0,0.0,1.2321822480240738
1729439999999,2024-10-20 15:59:59,THETAUSDT,1.3438,1.329929081830866,1.2977627499999995,1.2812585,0.0,0.0,1.1305620516781656
1729440899999,2024-10-20 16:14:59,THETAUSDT,1.3481,1.3302517207711557,1.2977627499999995,1.2812585,0.0,0.0,1.1305620516781656
1729441799999,2024-10-20 16:29:59,THETAUSDT,1.3447,1.3305305778133276,1.2978219999999996,1.2812585,0.0,0.0,1.1305620516781656
1729442699999,2024-10-20 16:44:59,THETAUSDT,1.3458,1.3308633798130791,1.2978219999999996,1.2812585,0.0,0.0,1.1305620516781656
1729443599999,2024-10-20 16:59:59,THETAUSDT,1.3424,1.3311912071926824,1.2978849999999997,1.2812585,0.0,0.0,1.1305620516781656
1729444499999,2024-10-20 17:14:59,THETAUSDT,1.3462,1.331590872779939,1.2978849999999997,1.2812585,0.0,0.0,1.1305620516781656
1729445399999,2024-10-20 17:29:59,THETAUSDT,1.3456,1.3319455180634265,1.2979627499999997,1.2812585,0.0,0.0,1.1305620516781656
1729446299999,2024-10-20 17:44:59,THETAUSDT,1.3421,1.3323927002422953,1.2979627499999997,1.2812585,0.0,0.0,1.1305620516781656
1729447199999,2024-10-20 17:59:59,THETAUSDT,1.3409,1.3328097388230544,1.2980235,1.2812585,0.0,0.0,1.1305620516781656
1729448099999,2024-10-20 18:14:59,THETAUSDT,1.3445,1.333204805913978,1.2980235,1.2812585,0.0,0.0,1.1305620516781656
1729448999999,2024-10-20 18:29:59,THETAUSDT,1.345,1.3336407102609962,1.2981000000000003,1.2812585,0.0,0.0,1.1305620516781656
1729449899999,2024-10-20 18:44:59,THETAUSDT,1.3429,1.3341097905126011,1.2981000000000003,1.2812585,0.0,0.0,1.1305620516781656
1729450799999,2024-10-20 18:59:59,THETAUSDT,1.3404,1.3345168341578126,1.2981682500000005,1.2812585,0.0,0.0,1.1305620516781656
1729451699999,2024-10-20 19:14:59,THETAUSDT,1.3376,1.334897247842004,1.2981682500000005,1.2812585,0.0,0.0,1.1305620516781656
1755878399999,2025-08-22 15:59:59,THETAUSDT,0.8117,0.8071311452845735,0.8111029999999998,0.7817165000000001,0.0,0.0,3.1817421161336474
1755879299999,2025-08-22 16:14:59,THETAUSDT,0.8307,0.8076521063689649,0.8111029999999998,0.7817165000000001,0.0,0.0,3.1817421161336474
1755880199999,2025-08-22 16:29:59,THETAUSDT,0.8315,0.8081815776035421,0.8109644999999999,0.7817165000000001,0.0,0.0,3.1817421161336474
1755881099999,2025-08-22 16:44:59,THETAUSDT,0.8338,0.8087204185214414,0.8109644999999999,0.7817165000000001,0.0,0.0,3.1817421161336474
1755881999999,2025-08-22 16:59:59,THETAUSDT,0.8324,0.809183015214472,0.8108335,0.7817165000000001,0.0,0.0,3.1817421161336474
1755882899999,2025-08-22 17:14:59,THETAUSDT,0.8414,0.8098869661635555,0.8108335,0.7817165000000001,0.0,0.0,3.1817421161336474
1755883799999,2025-08-22 17:29:59,THETAUSDT,0.844,0.8106280356603611,0.8107254999999999,0.7817165000000001,0.0,0.0,3.1817421161336474
1755884699999,2025-08-22 17:44:59,THETAUSDT,0.8389,0.8112744029150201,0.8107254999999999,0.7817165000000001,0.0,0.0,3.1817421161336474
1755885599999,2025-08-22 17:59:59,THETAUSDT,0.8385,0.8119314023190809,0.8105949999999998,0.7817165000000001,0.0,0.0,3.1817421161336474
1755886499999,2025-08-22 18:14:59,THETAUSDT,0.845,0.8126906005261334,0.8105949999999998,0.7817165000000001,0.0,0.0,3.1817421161336474
1755887399999,2025-08-22 18:29:59,THETAUSDT,0.8425,0.81337185167499,0.8104797499999998,0.7817165000000001,0.0,0.0,3.1817421161336474
1755888299999,2025-08-22 18:44:59,THETAUSDT,0.847,0.8141598284746264,0.8104797499999998,0.7817165000000001,0.0,0.0,3.1817421161336474
1755889199999,2025-08-22 18:59:59,THETAUSDT,0.8453,0.8148461807861874,0.8103809999999999,0.7817165000000001,0.0,0.0,3.1817421161336474
1755890099999,2025-08-22 19:14:59,THETAUSDT,0.8476,0.8156019058518752,0.8103809999999999,0.7817165000000001,0.0,0.0,3.1817421161336474
1755890999999,2025-08-22 19:29:59,THETAUSDT,0.8485,0.8163625738755683,0.8102924999999997,0.7817165000000001,0.0,0.0,3.1817421161336474
1755891899999,2025-08-22 19:44:59,THETAUSDT,0.8502,0.8171403737538954,0.8102924999999997,0.7817165000000001,0.0,0.0,3.1817421161336474
1730231999999,2024-10-29 19:59:59,TNSRUSDT,0.494,0.48353437116064313,0.41849524999999976,0.36493525000000004,0.0,0.0,2.5500036743417978
1730232899999,2024-10-29 20:14:59,TNSRUSDT,0.4936,0.48403481151332234,0.41849524999999976,0.36493525000000004,0.0,0.0,2.5500036743417978
1730233799999,2024-10-29 20:29:59,TNSRUSDT,0.4873,0.48444258712733695,0.4187062499999998,0.36493525000000004,0.0,0.0,2.5500036743417978
1730234699999,2024-10-29 20:44:59,TNSRUSDT,0.4917,0.4849083872888338,0.4187062499999998,0.36493525000000004,0.0,0.0,2.5500036743417978
1730235599999,2024-10-29 20:59:59,TNSRUSDT,0.4877,0.4853152703379071,0.41892399999999974,0.36493525000000004,0.0,0.0,2.5500036743417978
1730236499999,2024-10-29 21:14:59,TNSRUSDT,0.4953,0.48582374162155073,0.41892399999999974,0.36493525000000004,0.0,0.0,2.5500036743417978
1730237399999,2024-10-29 21:29:59,TNSRUSDT,0.4936,0.48630021048974836,0.41915949999999974,0.36493525000000004,0.0,0.0,2.5500036743417978
1730238299999,2024-10-29 21:44:59,TNSRUSDT,0.4928,0.48675902218144196,0.41915949999999974,0.36493525000000004,0.0,0.0,2.5500036743417978
1730239199999,2024-10-29 21:59:59,TNSRUSDT,0.49,0.4871725877129338,0.41939724999999983,0.36493525000000004,0.0,0.0,2.5500036743417978
1730240099999,2024-10-29 22:14:59,TNSRUSDT,0.4894,0.4875803861248092,0.41939724999999983,0.36493525000000004,0.0,0.0,2.5500036743417978
1755879299999,2025-08-22 16:14:59,TNSRUSDT,0.1292,0.12624472719390276,0.12478999999999994,0.12770049999999997,0.0,0.0,1.9233996850495494
1755880199999,2025-08-22 16:29:59,TNSRUSDT,0.1292,0.12631861191357402,0.12476174999999991,0.12770049999999997,0.0,0.0,1.9233996850495494
1755881099999,2025-08-22 16:44:59,TNSRUSDT,0.1293,0.12638614068559717,0.12476174999999991,0.12770049999999997,0.0,0.0,1.9233996850495494
1755881999999,2025-08-22 16:59:59,TNSRUSDT,0.1289,0.12644224081927782,0.1247342499999999,0.12770049999999997,0.0,0.0,1.9233996850495494
1755882899999,2025-08-22 17:14:59,TNSRUSDT,0.1292,0.1265072163410399,0.1247342499999999,0.12770049999999997,0.0,0.0,1.9233996850495494
1755883799999,2025-08-22 17:29:59,TNSRUSDT,0.1294,0.12657439182916366,0.1247054999999999,0.12770049999999997,0.0,0.0,1.9233996850495494
1755884699999,2025-08-22 17:44:59,TNSRUSDT,0.1292,0.12664359455614294,0.1247054999999999,0.12770049999999997,0.0,0.0,1.9233996850495494
1755885599999,2025-08-22 17:59:59,TNSRUSDT,0.129,0.12671239379828195,0.12467624999999989,0.12770049999999997,0.0,0.0,1.9233996850495494
1755886499999,2025-08-22 18:14:59,TNSRUSDT,0.129,0.12677704206247845,0.12467624999999989,0.12770049999999997,0.0,0.0,1.9233996850495494
1755887399999,2025-08-22 18:29:59,TNSRUSDT,0.1287,0.12683782297969112,0.1246472499999999,0.12770049999999997,0.0,0.0,1.9233996850495494
1755888299999,2025-08-22 18:44:59,TNSRUSDT,0.1292,0.126908129820234,0.1246472499999999,0.12770049999999997,0.0,0.0,1.9233996850495494
1755889199999,2025-08-22 18:59:59,TNSRUSDT,0.1288,0.12696641967388703,0.1246179999999999,0.12770049999999997,0.0,0.0,1.9233996850495494
1755890099999,2025-08-22 19:14:59,TNSRUSDT,0.1292,0.1270338992702176,0.1246179999999999,0.12770049999999997,0.0,0.0,1.9233996850495494
1755890999999,2025-08-22 19:29:59,TNSRUSDT,0.1291,0.12709935601940278,0.12459024999999992,0.12770049999999997,0.0,0.0,1.9233996850495494
1755891899999,2025-08-22 19:44:59,TNSRUSDT,0.1291,0.12716298464564607,0.12459024999999992,0.12770049999999997,0.0,0.0,1.9233996850495494
1763567999999,2025-11-19 15:59:59,TNSRUSDT,0.08282,0.05489737580952432,0.044576125000000015,0.07638940000000005,0.0,0.0,12.158187385357683
1763568899999,2025-11-19 16:14:59,TNSRUSDT,0.0844,0.055671335552489015,0.044576125000000015,0.07638940000000005,0.0,0.0,12.158187385357683
1763569799999,2025-11-19 16:29:59,TNSRUSDT,0.08265,0.05635570232923909,0.04465585000000002,0.07638940000000005,0.0,0.0,12.158187385357683
1763570699999,2025-11-19 16:44:59,TNSRUSDT,0.07917,0.05691594869396685,0.04465585000000002,0.07638940000000005,0.0,0.0,12.158187385357683
1763571599999,2025-11-19 16:59:59,TNSRUSDT,0.08343,0.05757816531305486,0.04473582500000003,0.07638940000000005,0.0,0.0,12.158187385357683
1763572499999,2025-11-19 17:14:59,TNSRUSDT,0.07947,0.058110921479984964,0.04473582500000003,0.07638940000000005,0.0,0.0,12.158187385357683
1763573399999,2025-11-19 17:29:59,TNSRUSDT,0.07867,0.05860883418914033,0.044803925000000015,0.07638940000000005,0.0,0.0,12.158187385357683
